"","Comp.1","Comp.2","Comp.3"
"212",-7.19150854705758,0.313014850751972,0.841268236201335
"213",-7.16439641438794,0.465899413337176,0.510062657626533
"214",-7.24692976927411,0.529131833397585,1.05075504795456
"215",-7.21580499050095,0.737051656696894,1.14521439062042
"216",-7.20797719874221,0.680117929329957,1.4724977418466
"217",-7.34061602990592,0.86714130468647,0.198380528557501
"218",-7.16235124293274,0.987316115991258,0.58602095692895
"219",-7.0959765729476,1.09206136094579,1.50627863494203
"220",-7.19806356458952,1.22779541876431,2.1690601725747
"221",-7.17963811146386,1.6790241121515,1.74957977550041
"222",-7.21475990143283,1.74245777430896,2.46642502832407
"223",-7.24671819411236,1.80809191584131,1.92046454308051
"224",-7.14073643126622,2.06356477512191,1.93105032220788
"225",-7.17789276300179,2.14330320793555,2.19549060140912
"226",-7.18755304404722,2.49755378345083,2.45668284188008
"227",-7.43483599690728,2.83236461190956,2.86544582283279
"228",-7.47870602653319,3.03886288462368,2.86461514935351
"229",-7.16396316428716,2.95702012775063,1.1388545780679
"230",-7.05344279681461,3.19100932698172,1.09635088044768
"231",-7.04912969465679,3.31242686180938,2.11133328356
"232",-7.42921721648491,3.35379322303324,1.00325589579197
"233",-7.23926007716783,3.43980773103702,2.16611309393253
"234",-7.27332207462376,3.87239000391659,2.33897028520387
"235",-7.20673295054556,3.96964931812879,1.81682455553436
"236",-7.24310811681638,4.34175598359195,1.90813784693099
"237",-7.31747889201912,4.11945040779144,2.18819250706609
"238",-7.62874185808972,5.80649603630652,2.12217624236411
"239",-7.42949684488962,4.87753729041918,0.653155657187055
"240",-7.47480678437713,5.77168896656552,1.06709241358233
"241",-7.33057490182919,6.07503645943451,0.50378630945415
"242",-7.19010604675129,5.82486131536388,-0.523299083502218
"243",-7.81182932094411,7.47877998610521,-0.659221881021238
"244",-7.95595075480791,9.36751721177391,-0.535489865607169
"245",-6.6087023811149,5.71716428198761,-3.73766754657526
"246",-6.36097542999766,4.83875619911575,-3.32702740927316
"247",-6.13001727008193,3.95538392232677,-3.51825646628777
"248",-6.18533160384072,3.75860113775029,-3.14397503119583
"249",-6.40585874654363,4.15906057673592,-2.35281974352106
"250",-6.63541546303839,5.49854930613366,-1.54991701711436
"251",-7.21686700734972,7.38364161627133,-0.225740304854956
"252",-7.77644577330534,9.42915266838384,0.842631843326452
"253",-7.78892281911737,10.4513339545987,1.24608500455321
"254",-6.98928026676054,7.28394846655601,-1.70980037159902
"255",-6.75514765441532,6.85033110058689,-1.89421095531539
"256",-6.9192934536212,7.54619948164873,-1.34269853120496
"257",-7.3809233368204,9.06713825301512,-0.781731935242805
"258",-7.57328796484439,10.880975854434,-0.652962569879611
"259",-7.55814144376903,10.3953930640694,-1.21681653205995
"260",-7.11556900486196,8.65307505777123,-2.78375108037483
"261",-6.79839275386575,7.24836748852349,-4.66480829973108
"262",-6.62753730835186,7.25981061804614,-5.24264594473116
"263",-6.20515700291722,7.3093707918232,-5.45426942590741
"264",-6.07516032626136,6.20763457347655,-6.32689908603053
"265",-6.58353027586519,6.66804804327147,-7.60907122031915
"266",-6.37902884773151,7.26587923012689,-5.99777612880806
"267",-6.54761733616998,7.80539971914475,-5.66577763525121
"268",-6.56722609230099,7.95072975898824,-5.73535802386449
"269",-6.42872463474702,7.78770583669025,-5.4653399296045
"270",-6.26485231953611,6.99120682554158,-6.42638405213495
"271",-5.95038515369744,6.03664152355528,-6.52818801163905
"272",-5.4718657078145,4.88480435013948,-7.83388751129734
"273",-5.48922068305346,5.18841417591938,-7.00048131548051
"274",-5.2859013449708,5.10311036398415,-6.48596984118495
"275",-5.08568574182157,4.5283747896719,-6.16659056261928
"276",-4.92587190100289,4.40260887216098,-6.02998951283951
"277",-4.79028132034828,4.08554337202288,-5.10960999071633
"278",-5.00846828377714,3.54464305348298,-5.00223545318439
"279",-4.77097019483412,3.63801622372564,-4.63520021053299
"280",-4.6511902014942,3.75968228732265,-4.27557472547545
"281",-4.54514966752625,3.66737999366054,-3.45483412644679
"282",-4.54883474954964,3.60624878007545,-3.20935305087734
"283",-4.56634485428297,3.79057382967549,-2.82922478657614
"284",-4.64908745542959,3.93363003105218,-2.80066247529641
"285",-4.42107777643971,4.10456054653449,-2.90304512428935
"286",-4.45788504140577,4.34455685574139,-2.25860706697049
"287",-4.44207037704316,4.11431745101035,-2.28892689805128
"288",-4.46882202822471,4.05455154853883,-2.38769486576124
"289",-4.55051267243478,4.33772780467703,-1.06960418387686
"290",-4.73088631608255,4.16758704959278,0.153942099152112
"291",-4.49966568854646,4.38309601468633,-1.53556602024285
"292",-4.62333354755434,4.69537818367814,-1.01014451582536
"293",-4.63735028403449,4.35632601440681,-1.53092980221099
"294",-4.92546005583538,5.12182495263455,-0.865937735370965
"295",-4.87333705890414,5.26389044565231,-1.38322537914836
"296",-4.90774338200654,5.66264169359594,-1.31055412143086
"297",-4.88236192465973,5.26353601608944,-1.17229891561793
"298",-4.5791031101404,4.31960059133667,-1.92979208743519
"299",-4.55555391421752,4.4188596868305,-1.09062642686394
"300",-4.26187573490014,3.59608796588133,-1.71336777331716
"301",-4.39776593430511,3.9385459155981,-1.35763514907876
"302",-4.29004564031825,3.73647999580358,-1.54824804811779
"303",-4.30920403472019,3.53116460070994,-1.22693020430598
"304",-4.23700718110982,3.53622163204073,-1.30624715374786
"305",-4.10116697160792,3.59812749922363,-1.14315357939365
"306",-4.03241737884974,3.35715527879133,-0.934762166976364
"307",-3.99032287920609,3.73092593814429,-0.881210418618974
"308",-4.01734123261882,3.60418016656286,-0.419457868552124
"309",-3.98481277490454,3.69851305406673,-0.270557103532717
"310",-4.02158782477328,3.57713317057251,-0.333171628835755
"311",-3.83933198824207,3.6577478830593,-0.318969478699545
"312",-3.86175265804973,3.98612137399246,0.806910749139629
"313",-3.95292331532913,3.72583731366819,1.1421661209422
"314",-3.91404725632975,3.44150935564088,0.577073728154103
"315",-3.8575808387519,3.32417669839737,0.937610506334608
"316",-3.87737357080512,3.05639389539943,1.3030623223657
"317",-3.59527122479681,2.88696234290141,0.773786476036748
"318",-3.57404364729315,2.80307878384259,0.771677041041377
"319",-3.4928018269889,2.62327657187151,0.796873461543704
"320",-3.35941783015601,2.37111239797326,0.698597065627623
"321",-3.11720013524427,2.23264788572564,0.248857499137845
"322",-3.1196855401802,2.30360560033107,0.204182667182536
"323",-3.10358867698486,2.35890583622834,0.372354025136752
"324",-3.45012447688813,3.1681296026038,2.14800895161548
"325",-3.29443516771411,2.57601805353338,1.33505338037013
"326",-2.93841603210868,2.01763410633443,1.37681581501004
"327",-2.94631441498738,2.01948014464684,1.26309541071241
"328",-2.89488148526038,2.15541264641106,0.506800749791332
"329",-2.89387526563764,2.55779352576768,0.494329641369079
"330",-2.78504296360331,2.47575716214614,0.471455216851733
"331",-2.67076667382881,2.47503693556857,0.516834987167359
"332",-2.61314676068493,2.53176062589164,0.512692178707309
"333",-2.81592222461082,2.79140354879323,0.525159348702472
"334",-2.66924602328912,2.83142194186276,0.20775845064312
"335",-2.70236108257876,2.58713951775663,0.492098418375175
"336",-2.54058142197998,2.51197708052031,-0.213494174510056
"337",-2.48938398184058,2.7422973622308,-0.405864825099715
"338",-2.46402355016847,2.66543188816889,0.412664179819492
"339",-2.5762739921659,2.57552859302718,0.797466444663072
"340",-2.54279898648607,2.86137492907253,0.764397241581433
"341",-2.43993768701886,2.94203507384751,0.400134549104053
"342",-2.54144927496824,3.23643025142519,0.959429241724282
"343",-2.54241594675394,3.29902996951543,0.775830734181349
"344",-2.55295206595083,3.50799730187465,0.680203865281652
"345",-2.57546027458372,3.70528956328369,0.958608555418654
"346",-2.50102934528262,3.73404570932761,1.60217587142265
"347",-2.5166543291918,3.55645228806415,1.49834928909462
"348",-2.64529545444019,3.64176574105562,1.60834426011748
"349",-2.6766774638857,4.0028608498281,1.81407737049998
"350",-2.60054821553437,4.13689492266705,1.44864478070119
"351",-2.58056181601779,4.42354718485035,1.20215441454719
"352",-2.56597387648265,4.51153688811206,1.47996313024363
"353",-2.58168334517005,4.76902290900833,1.47519740379508
"354",-2.53994737091548,4.83438013044772,1.528284421107
"355",-2.50480165180961,4.63034907186898,1.50799028287145
"356",-2.34620795583427,4.34380027576545,1.27123056337435
"357",-2.34852724373459,4.39489037624144,1.03662587809135
"358",-2.3479743409433,4.34594842633374,1.32220330424134
"359",-2.2832725822377,4.0983582572753,0.991177974017368
"360",-2.16075397028233,4.19120651223282,0.873116825341265
"361",-2.27740465232432,3.95747001749333,1.98699263305125
"362",-2.18267247992851,3.86015674615705,0.720144245752615
"363",-1.93942527360291,3.87898800590113,0.231376638435208
"364",-1.98150910396233,3.94142842650248,-0.474199981602014
"365",-1.80084338447977,3.81603384203063,-0.611902864596646
"366",-1.72490807837486,4.02172680831743,-0.342899092444584
"367",-1.69039792070059,3.97455208825861,-0.63119379491257
"368",-1.63448808014929,4.12366053682357,-1.01056356449022
"369",-1.52381195634835,4.2962543133446,-1.40818348652262
"370",-1.54375066594713,4.24426295164383,-1.93057721523913
"371",-1.58267521045902,3.96675616882449,-2.04028486176984
"372",-1.38350928567173,3.51581424599318,-2.65409307403628
"373",-1.23861953511493,3.54129290547204,-3.3925453542032
"374",-1.20720828638082,3.06275906703401,-3.38189606635084
"375",-1.16192927144294,2.93156422997881,-3.69631676471627
"376",-1.06534085511674,2.79245414072025,-3.48182837503979
"377",-0.976782085534855,2.87296286094502,-3.33365612380921
"378",-0.881852081709323,2.76090858054466,-3.25754350733945
"379",-0.803097384602245,2.72932310371149,-3.106729729227
"380",-0.770350402789028,2.72907179028362,-3.08276616805895
"381",-0.643793671475721,2.63003392315406,-3.06056632372648
"382",-0.623487511077831,2.49848357148626,-3.04720186936984
"383",-0.466540426417811,2.33695089514018,-3.14757706760948
"384",-0.452047275324949,2.18859943043267,-3.11334234880332
"385",-0.39296735908246,1.89964107137691,-3.0865820209207
"386",-0.354569744191269,1.90607965966028,-2.84193476613266
"387",-0.221956225668274,1.71735785730953,-3.07377735721375
"388",0.0233541139433711,1.60286883151422,-3.39110062110313
"389",0.0294246450287504,1.84821955389611,-3.08195830959825
"390",0.115369291100544,1.82292131436655,-3.41897269725744
"391",0.243286351720172,1.54458740887316,-3.29397844323478
"392",0.169721848928032,1.62891324850482,-3.00247597826491
"393",0.238476553876593,1.74003244737772,-2.98442305800753
"394",0.358820445749304,1.60115573140224,-2.84660604671165
"395",0.422271339282405,1.39148162054372,-3.01444332030933
"396",0.501538767051092,1.07350142189799,-2.96081747299765
"397",0.474011122832811,1.41312694541239,-2.52955884015009
"398",0.550762719447732,1.53839044732964,-2.31077246275345
"399",0.557888959399451,1.60280032167121,-2.7040896461769
"400",0.676194934405772,1.53102112619363,-2.15975866872374
"401",0.587365101418527,1.50815867475436,-2.17430866685893
"402",0.585733571274606,1.43838937342733,-2.11120656969559
"403",0.64223775109071,1.50360341230038,-1.86274770305692
"404",0.659519574428463,1.46612260145409,-1.48967112088854
"405",0.656405443267408,1.50344336188185,-1.03430767880725
"406",0.727478125873813,1.43526062184986,-0.948228059439717
"407",0.74262310735047,1.3315326916684,-0.839290349606032
"408",0.740366402654625,1.4002941928944,-0.356010976564335
"409",0.992190238441584,1.69498074340734,-0.871372936370991
"410",0.885110860310168,1.57293474073496,-1.15883345691438
"411",0.974204757761723,1.45280116546589,-0.380863182560452
"412",0.896823510155579,1.54725711581725,-0.485233606291418
"413",0.886001894271107,1.66864448044296,-0.146005684929184
"414",0.911429556908098,2.01714366089044,-0.178947896915127
"415",0.936762329799905,1.91513575898995,-0.269411533967069
"416",0.957596355966165,2.11357143103477,-0.0743629138340096
"417",0.877902492833045,2.32778831697867,0.103772704203342
"418",1.02549071413518,1.97973561497838,-0.00941688820363756
"419",0.82473051891038,2.36173987849438,0.273835083729716
"420",0.889394284784257,2.20071423809664,0.58689172838775
"421",1.01245468615222,2.45958150984718,0.263428853781108
"422",0.927613571573394,2.9577091371733,0.403670089663415
"423",0.947656921688775,3.0385984319379,0.353638000744998
"424",0.821326874517116,3.32076891405341,0.13087013943005
"425",0.884945080198811,3.24850170179915,0.410289326447253
"426",0.900141965973518,3.37298535127915,0.883592734167346
"427",0.953198917725744,3.31101600022542,1.00175180152359
"428",1.05822603519645,3.19812068181593,0.981190736172261
"429",1.08800008819418,3.33975979063806,1.23812647860468
"430",1.06052013601375,3.14977155623976,1.25780113207281
"431",1.13226448328513,3.30464931066407,1.44692566522988
"432",1.19101344376752,3.16722476398859,1.43075307857793
"433",0.953276725618637,3.50781771582084,0.884376635860612
"434",1.37049770927765,3.03794514554801,1.46838320657051
"435",1.37006590742963,2.93537526294908,1.0773476636155
"436",1.44898400356503,2.78957228569528,1.1794851898727
"437",1.58121855381198,2.90372697613067,1.09393760538138
"438",1.67211689666597,2.72327088283142,1.20309707903593
"439",1.50973740565656,2.90321361970059,1.25093056342648
"440",1.58339493592728,2.65787673759966,1.46044618357915
"441",1.70367185395187,2.71893253080395,1.3277822439247
"442",1.75440054643396,2.71067999871956,1.15451391081197
"443",1.82027748881458,2.94510384753646,1.67591642811005
"444",1.94265433074537,2.79486902812493,1.53898708675739
"445",1.88663194043925,2.84395023090385,1.19897135530049
"446",1.97141287335598,2.73418190975763,1.89768479239438
"447",2.03202187826256,2.9059255123768,1.90206066185426
"448",2.04467025046403,2.95864744792476,1.85384624170954
"449",2.08178877471908,3.02178168380539,1.85829831379092
"450",2.08184706092159,3.16067910482979,2.05786695095696
"451",2.18339255493169,2.99159894783863,2.24428589546174
"452",2.25689263963625,3.11382107402626,2.33249662716654
"453",2.26392515014238,3.16078366207415,2.79411705550195
"454",2.38635547403185,3.2017552578226,2.88674963461946
"455",2.37844543056882,3.07475889437809,3.08334003883879
"456",2.4024781043725,3.00342512293031,3.16449416432968
"457",2.25674708019988,3.25571902328966,3.62061396063784
"458",2.2254927956536,3.1139139118553,3.87052264035634
"459",2.3587414093668,3.29644619554891,3.44422786909809
"460",2.28572369062305,3.20472764846906,3.33973646600353
"461",2.43616846636804,3.211751072097,3.48490881451341
"462",2.35338152622707,3.31966191642965,3.55834875545241
"463",2.38024425699698,3.29128392237143,3.74050957653928
"464",2.5077479394796,3.48406776453287,3.94034365370885
"465",2.43080135323367,3.59786552528165,3.80800300576085
"466",2.55825597191561,3.50079690171147,4.32598542944236
"467",2.7412306514825,2.85695886117022,4.00435915716371
"468",2.70390601617272,2.63504138321468,4.57365569226768
"469",2.94920262311536,2.79526590329139,4.26978544831224
"470",2.96710702136596,2.78400472816081,4.14546514346108
"471",2.92733999013975,2.82577499939547,4.06026864776662
"472",3.10072676489992,2.85006491498607,3.67182532939778
"473",3.17941309129315,2.66793408963337,3.82940914140953
"474",3.21292616277448,2.53866829485192,3.5776296225025
"475",3.2548202340029,2.91520961903507,3.93320990659875
"476",3.32092135367021,2.86113190678508,3.92740465896247
"477",3.36263317019115,3.07945911551783,3.63088362549465
"478",3.45145442689231,2.82553488338011,3.74866330177076
"479",3.39668868616795,2.92772892616367,4.21200613232931
"480",3.52120011193501,2.74312235466529,4.14434560269798
"481",3.55202457826457,2.83429313917135,4.17722295329985
"482",3.51223347067783,3.13068634360345,4.43214702797415
"483",3.62844898473979,3.24901536334764,4.1050436549624
"484",3.63990609814177,3.32082312486094,4.50974242193194
"485",3.59175345971967,3.57004212137514,3.7520536137333
"486",3.67690264245745,3.89634804961029,4.19411919974558
