"","V1","V2","V3"
"43",-0.210880922937275,0.466968841332217,-0.480379046257975
"44",-0.332097209175265,0.5313515658344,-0.353458793134698
"45",-0.27148906605627,0.850689879365225,-0.356159224052215
"46",-0.27148906605627,0.891894823046622,-0.350758362217182
"47",-0.150272779818279,0.487571313172916,-0.356159224052215
"48",-0.27148906605627,0.15020583678148,-0.38316353322738
"49",-0.210880922937275,0.438640442551257,-0.356159224052215
"50",-0.332097209175265,0.997482491230201,-0.356159224052215
"51",-0.332097209175265,0.217163870263749,-0.369661378639797
"52",-0.392705352294261,0.0394675506377258,-0.358859654969731
"53",-0.513921638532252,0.0883984212593845,-0.350758362217182
"54",-0.453313495413256,0.30214906660663,-0.350758362217182
"55",-0.635137924770242,0.333052774367678,-0.372361809557314
"56",-0.574529781651247,0.351079937228289,-0.350758362217182
"57",-0.513921638532252,0.0574947134983369,-0.364260516804764
"58",-0.513921638532252,0.235191033124361,-0.388564395062413
"59",-0.695746067889238,0.137329291881043,-0.345357500382149
"60",-0.574529781651247,0.132178673920869,-0.256243280104104
"61",-0.635137924770242,-0.184584330629869,-0.242741125516521
"62",-0.513921638532252,0.000837915936416343,-0.221137678176389
"63",-0.756354211008233,-0.0249151738644566,-0.202234661753774
"64",-0.695746067889238,0.0137144608368528,-0.191432938083707
"65",-0.816962354127229,0.116726820040345,-0.188732507166191
"66",-0.816962354127229,0.142479909841218,-0.202234661753774
"67",-0.938178640365219,0.248067578024797,-0.191432938083707
"68",-0.938178640365219,-0.00173739304367096,-0.183331645331158
"69",-0.998786783484214,0.127028055960694,-0.210335954506323
"70",-1.05939492660321,0.049768786558075,-0.194133369001224
"71",-1.12000306972221,0.0703712583987734,-0.188732507166191
"72",-1.1806112128412,0.575131818495884,-0.129323026980827
"73",-1.1806112128412,-0.161406549809083,-0.102318717805662
"74",-1.30182749907919,-0.140804077968385,-0.0537109612903652
"75",-1.30182749907919,-0.0995991342869883,-0.037508375785266
"76",-1.30182749907919,-0.207762111450655,-0.0348079448677495
"77",-1.2412193559602,-0.43181399271825,0.0273019662351305
"78",-1.30182749907919,-0.614660930304448,0.100213601008076
"79",-1.30182749907919,-0.892794300153876,0.135319202935791
"80",-1.30182749907919,-0.807809103810995,0.197429114038671
"81",-1.36243564219819,-0.995806659357368,0.162323512110956
"82",-1.36243564219819,-1.51859438231509,0.197429114038671
"83",-1.42304378531718,-1.21470792266479,0.259539025141551
"84",-1.30182749907919,-1.14002396224226,0.162323512110956
"85",-1.2412193559602,-0.941725170775535,0.0381036899051966
"86",-1.30182749907919,-0.797507867890646,0.0543062754102955
"87",-1.30182749907919,-0.970053569556495,-0.0726139777129806
"88",-1.30182749907919,-0.87991775525344,-0.202234661753774
"89",-1.30182749907919,-0.331376942494845,-0.231939401846455
"90",-1.2412193559602,-0.475594245379734,-0.221137678176389
"91",-1.30182749907919,-0.176858403689607,-0.272445865609203
"92",-1.30182749907919,-0.0661201175458534,-0.242741125516521
"93",-1.30182749907919,-0.0300657918246312,-0.218437247258873
"94",-1.1806112128412,0.15020583678148,-0.248141987351554
"95",-1.2412193559602,0.271245358845583,-0.180631214413641
"96",-1.30182749907919,-0.321075706574496,-0.0780148395480138
"97",-1.36243564219819,-0.13565346000821,-0.0510105303728485
"98",-1.30182749907919,0.224889797204011,-0.0240062211976834
"99",-1.36243564219819,0.0858231122792972,0.0678084299978781
"100",-1.48365192843618,0.31245030252698,0.259539025141551
"101",-1.48365192843618,-0.0635448085657661,0.356754538172145
"102",-1.36243564219819,-0.071270735506028,0.343252383584563
"103",-1.36243564219819,0.204287325363313,0.332450659914497
"104",-1.48365192843618,0.160507072701829,0.332450659914497
"105",-1.54426007155517,0.317600920487154,0.264939886976584
"106",-1.54426007155517,0.351079937228289,0.300045488904299
"107",-1.54426007155517,0.508173785013614,0.27574161064665
"108",-1.54426007155517,0.296998448646456,0.32975022899698
"109",-1.54426007155517,0.866141733245749,0.405362294687443
"110",-1.54426007155517,0.701321958520162,0.489075653130455
"111",-1.54426007155517,0.330477465387591,0.537683409645752
"112",-1.54426007155517,0.235191033124361,0.705110126531776
"113",-1.54426007155517,0.387134262949511,1.04536442213886
"114",-1.48365192843618,0.24549226904471,1.10747433324174
"115",-1.48365192843618,-0.166557167769258,1.02916183663376
"116",-1.48365192843618,-0.192310257570131,1.18578682984972
"117",-1.36243564219819,0.191410780462876,1.17498510617965
"118",-1.36243564219819,-0.133078151028123,1.1344786424169
"119",-1.48365192843618,-0.524525116001393,1.09397217865415
"120",-1.48365192843618,-0.272144835952837,1.12637734966435
"121",-1.2412193559602,-0.895369609133964,1.12907778058187
"122",-1.05939492660321,-0.328801633514758,1.12907778058187
"123",-0.938178640365219,-0.292747307793536,0.799625208644854
"124",-0.816962354127229,-0.434389301698337,0.891439859840415
"125",-0.695746067889238,-0.367431268216067,0.850933396077668
"126",-0.635137924770242,-0.122776915107774,0.759118744882106
"127",-0.574529781651247,0.217163870263749,0.651101508181446
"128",-0.513921638532252,-0.0867225893865518,0.491776084047971
"129",-0.332097209175265,0.260944122925234,0.402661863769926
"130",-0.27148906605627,0.379408336009249,0.378357985512278
"131",-0.0290564935802885,0.551954037675098,0.216332130461286
"132",0.0921597926577017,1.18548004677657,0.0273019662351305
"133",-0.0290564935802885,1.0180849630709,-0.177930783496125
"134",-0.0290564935802885,0.794033081803304,-0.291348882031818
"135",0.0315516495387066,1.22926029943806,-0.294049312949335
"136",-0.0290564935802885,1.42498378192469,-0.172529921661092
"137",-0.0290564935802885,1.58722824767019,-0.0456096685378156
"138",-0.0290564935802885,1.52799614112818,0.0300023971526469
"139",0.0315516495387066,1.67478875299316,0.138019633853307
"140",0.0921597926577017,1.86793692649971,0.208230837708737
"141",0.0315516495387066,1.56662577582949,0.202829975873704
"142",-0.0896646366992842,1.79067765709709,0.108314893760626
"143",0.0315516495387066,1.9297443420218,0.0300023971526469
"144",0.0315516495387066,2.22075425677167,-0.177930783496125
"145",-0.0896646366992842,2.73324074380904,-0.348057931299665
"146",-0.150272779818279,2.46540860987996,-0.404766980567512
"147",-0.0896646366992842,2.32119130699507,-0.261644141939137
"148",-0.150272779818279,2.10229004368765,-0.169829490743575
"149",-0.150272779818279,2.03018139224521,-0.14282518156841
"150",-0.150272779818279,2.11516658858809,-0.0915169941355963
"151",-0.210880922937275,2.11001597062791,-0.0672131158779477
"152",-0.210880922937275,2.44480613803926,0.00299808797748163
"153",-0.27148906605627,2.69976172706791,0.0192006734825809
"154",-0.210880922937275,2.71006296298825,0.0678084299978781
"155",-0.392705352294261,2.54524318826267,0.0705088609153945
"156",-0.453313495413256,2.40360119435787,0.143420495688341
"157",-0.635137924770242,2.69976172706791,0.308146781656848
"158",-0.574529781651247,2.20530240289114,0.480974360377905
"159",-0.635137924770242,2.40102588537778,0.618696337171247
"160",-0.574529781651247,1.67736406197325,0.626797629923797
"161",-0.635137924770242,2.14607029634914,0.821228655984986
"162",-0.635137924770242,1.63358380931176,0.99675666562356
"163",-0.695746067889238,1.77780111219665,1.51253897086921
"164",-0.695746067889238,1.59237886563037,1.53954328004438
"165",-0.695746067889238,1.13654917615492,1.61515534573484
"166",-0.816962354127229,0.629213307077717,1.40722216508607
"167",-0.695746067889238,0.75025282914182,1.4126230269211
"168",-0.635137924770242,0.240341651084535,1.39101957958097
"169",-0.513921638532252,0.0471934775779877,1.31000665205548
"170",-0.453313495413256,0.822361480584265,1.12637734966435
"171",-0.513921638532252,0.315025611507067,1.22899372452998
"172",-0.513921638532252,0.448941678471606,1.5422437109619
"173",-0.513921638532252,-0.0171892469241948,1.75827818436322
"174",-0.332097209175265,0.2068626343434,1.92570490124924
"175",-0.27148906605627,-0.300473234733798,2.19304756208338
"176",-0.27148906605627,-0.748576997268988,1.94730834858937
"177",-0.0290564935802885,-0.727974525428289,1.76637947711577
"178",0.0315516495387066,-0.933999243835273,1.42072431967365
"179",0.395200508252678,-1.04731283895911,1.25599803370515
"180",0.758849366966651,-1.17865359694357,1.00755838929363
"181",1.30432265503761,-1.03186098507859,0.629498060841313
"182",1.30432265503761,-1.36150053452976,0.389159709182344
"183",1.60736337063259,-1.132298035302,0.200129544956187
"184",1.72857965687058,-1.10139432754095,0.186627390368605
"185",1.84979594310857,-0.802658485850821,0.113715755595659
"186",1.72857965687058,-0.890218991173789,0.202829975873704
"187",1.60736337063259,-0.532251042941654,0.351353676337112
"188",1.4861470843946,-0.444690537618686,0.362155400007178
"189",1.4861470843946,-0.434389301698337,0.389159709182344
"190",1.4861470843946,-0.228364583291353,0.27574161064665
"191",1.4255389412756,-0.187159639609956,0.113715755595659
"192",1.3649307981566,-0.287596689833361,0.108314893760626
"193",1.18310636879962,-0.169132476749345,0.0192006734825809
"194",1.06189008256163,0.271245358845583,-0.00780363569258444
"195",1.00128193944263,-0.0300657918246312,0.0110993807300312
"196",1.06189008256163,-0.097023825306901,0.00569851889499833
"197",0.880065653204642,0.0677959494186861,0.132618772018275
"198",1.00128193944263,0.160507072701829,0.183926959451088
"199",1.12249822568062,-0.0815719714263772,0.138019633853307
"200",1.12249822568062,0.30214906660663,0.132618772018275
"201",1.00128193944263,0.739951593221471,0.121817048348208
"202",1.06189008256163,0.505598476033527,0.0597071372453285
"203",1.12249822568062,0.536502183794574,0.040804120822713
"204",1.12249822568062,0.956277547548804,-0.0402088067027824
"205",0.940673796323637,0.242916960064622,-0.0510105303728485
"206",1.00128193944263,1.31424549578094,-0.032107513950233
"207",0.880065653204642,1.62328257339141,-0.0294070830327164
"208",0.758849366966651,1.18290473779649,-0.0186053593626503
"209",0.63763308072866,1.38635414722338,0.148821357523373
"210",0.758849366966651,1.18548004677657,0.15962308119344
"211",0.577024937609665,1.61040602849098,0.167724373945989
"212",0.63763308072866,1.51254428724766,0.297345057986782
"213",0.516416794490669,1.32969734966146,0.362155400007178
"214",0.516416794490669,1.56920108480958,0.451269620285223
"215",0.516416794490669,1.56920108480958,0.462071343955289
"216",0.273984222014688,1.82673198281831,0.475573498542872
"217",0.273984222014688,0.734800975261297,0.513379531388103
"218",0.213376078895693,0.786307154863042,0.534982978728236
"219",0.213376078895693,1.54344799500871,0.537683409645752
"220",0.0921597926577017,1.96837397672311,0.564687718820917
"221",0.0315516495387066,1.65418628115246,0.691607971944193
"222",-0.0290564935802885,1.64130973625203,0.75641831396459
"223",0.152767935776697,1.69796653381395,0.813127363232437
"224",-0.0290564935802885,1.45073687172557,0.875237274335316
"225",0.0315516495387066,1.3837788382433,0.985954941953493
"226",-0.0896646366992842,1.41210723702426,1.12367691874684
"227",-0.0290564935802885,1.70311715177412,1.33971139214816
"228",0.0315516495387066,1.57435170276976,1.4126230269211
"229",-0.0290564935802885,0.508173785013614,1.42342475059117
"230",-0.0290564935802885,0.224889797204011,1.42072431967365
"231",-0.0896646366992842,1.06701583369256,1.4288256124262
"232",-0.0896646366992842,0.812060244663915,1.40722216508607
"233",-0.210880922937275,1.14169979411509,1.46933207618895
"234",-0.150272779818279,1.23698622637832,1.48283423077653
"235",-0.150272779818279,0.842963952424963,1.53144198729183
"236",0.0315516495387066,0.889319514066534,1.65836224041511
"237",-0.0290564935802885,1.02838619899125,1.79068335537342
"238",0.0315516495387066,0.639514542998066,2.42258419007228
"239",-0.0290564935802885,0.235191033124361,2.26325876593881
"240",0.0315516495387066,0.168232999642091,2.4252846209898
"241",0.213376078895693,-0.236090510231615,2.43608634465986
"242",0.213376078895693,-0.212912729410829,2.51979970310287
"243",0.213376078895693,-0.993231350377281,3.34613156386293
"244",0.577024937609665,-0.982930114456932,3.45954966239862
"245",0.940673796323637,-1.30226842798776,1.66916396408517
"246",1.00128193944263,-0.609510312344273,1.26139889554018
"247",1.12249822568062,-0.421512756797901,1.14257993516945
"248",1.06189008256163,0.00856384287667824,1.29920492838541
"249",0.940673796323637,0.0986996571797337,1.63945922399249
"250",0.940673796323637,0.232615724144273,2.16334282199069
"251",0.940673796323637,0.199136707403138,2.98427382091572
"252",0.758849366966651,0.127028055960694,3.80790525075825
"253",0.940673796323637,0.294423139666368,3.85651300727355
"254",0.880065653204642,-0.480744863339909,3.00587726825585
"255",0.880065653204642,-0.326226324534671,2.67372426540132
"256",0.758849366966651,-0.187159639609956,2.949168218988
"257",0.940673796323637,-0.753727615229162,3.70528887589263
"258",0.940673796323637,-0.998381968337456,3.86191386910858
"259",0.758849366966651,-1.0086832042578,3.84571128360348
"260",0.880065653204642,-1.26878941124662,3.51625871166647
"261",1.00128193944263,-1.34347337166915,2.98967468275075
"262",1.18310636879962,-1.44133511291247,2.77634064026694
"263",1.4255389412756,-1.53404623619561,2.29836436786652
"264",1.54675522751359,-1.34604868064924,2.04452386161997
"265",1.60736337063259,-1.51859438231509,2.27406048960887
"266",1.78918779998957,-1.45936227577308,2.69532771274145
"267",1.84979594310857,-1.29196719206741,2.66832340356628
"268",2.03162037246555,-1.32802151778863,2.73853460742171
"269",2.09222851558455,-1.0498881479392,2.6062134924634
"270",2.21344480182254,-1.36665115248994,2.52520056493791
"271",2.33466108806053,-0.686769581746893,2.10393334180533
"272",2.33466108806053,-0.995806659357368,1.43692690517875
"273",2.51648551741752,-0.743426379308813,1.48823509261157
"274",2.6983099467745,-0.668742418886281,1.32620923756057
"275",2.94074251925048,-0.156255931848909,1.18848726076723
"276",2.94074251925048,-0.333952251474933,1.12097648782932
"277",2.6983099467745,0.394860189889773,1.04806485305637
"278",2.6983099467745,0.685870104639638,1.00215752745859
"279",2.63770180365551,0.446366369491519,1.07236873131402
"280",2.57709366053651,0.101274966159821,1.08047002406657
"281",2.51648551741752,0.88416889610636,1.03456269846879
"282",2.51648551741752,0.773430609962606,1.12907778058187
"283",2.09222851558455,0.907346676927146,1.23439458636501
"284",2.15283665870354,1.22926029943806,1.28570277379783
"285",1.97101222934656,0.714198503420598,1.25599803370515
"286",1.72857965687058,0.727075048321035,1.26409932645769
"287",1.54675522751359,0.907346676927146,1.22629329361246
"288",1.4255389412756,0.657541705858678,1.26139889554018
"289",1.24371451191861,1.19578128269692,1.28570277379783
"290",1.12249822568062,2.13061844246861,1.29380406655038
"291",1.12249822568062,0.593158981356495,1.38021785591091
"292",1.06189008256163,1.07731706961291,1.48283423077653
"293",0.880065653204642,0.879018278146185,1.49093552352908
"294",0.758849366966651,1.05671459777221,1.6907674114253
"295",0.940673796323637,0.770855300982519,1.73667473702309
"296",0.940673796323637,0.394860189889773,1.84739240464126
"297",0.819457510085646,0.683294795659551,1.7555777534457
"298",0.880065653204642,0.405161425810122,1.40182130325104
"299",0.758849366966651,0.660117014838765,1.25059717187011
"300",0.819457510085646,0.461818223372043,0.967051925530878
"301",0.819457510085646,0.716773812400685,0.958950632778328
"302",0.758849366966651,0.513324402973789,0.999457096541076
"303",0.758849366966651,0.945976311628455,1.02106054388121
"304",0.819457510085646,1.00005780021029,0.937347185438196
"305",0.758849366966651,0.636939234017979,0.856334257912701
"306",0.880065653204642,0.62663799809763,0.737515297541974
"307",0.880065653204642,0.647240469938328,0.832030379655052
"308",0.698241223847655,0.799183699763479,0.837431241490085
"309",0.698241223847655,0.62663799809763,0.842832103325118
"310",0.698241223847655,1.03353681695142,0.861735119747734
"311",0.63763308072866,0.683294795659551,0.877937705252833
"312",0.63763308072866,1.31167018680085,0.937347185438196
"313",0.455808651371674,1.38892945620347,0.902241583510482
"314",0.758849366966651,1.06959114267265,0.826629517820019
"315",0.758849366966651,1.14169979411509,0.724013142954392
"316",0.698241223847655,1.28849240598007,0.591692027996082
"317",0.758849366966651,1.08504299655317,0.553885995150851
"318",0.758849366966651,1.06701583369256,0.572789011573467
"319",0.63763308072866,0.899620749986884,0.475573498542872
"320",0.577024937609665,0.964003474489066,0.370256692759728
"321",0.63763308072866,0.65496639687859,0.294644627069265
"322",0.63763308072866,0.639514542998066,0.283842903399199
"323",0.577024937609665,0.490146622153003,0.335151090832013
"324",0.395200508252678,1.03096150797134,0.57008858065595
"325",0.395200508252678,0.879018278146185,0.440467896615157
"326",0.395200508252678,0.904771367947058,0.351353676337112
"327",0.395200508252678,0.755403447101995,0.359454969089662
"328",0.213376078895693,0.466968841332217,0.424265311110058
"329",0.213376078895693,0.50302316705344,0.553885995150851
"330",0.152767935776697,0.415462661730471,0.521480824140653
"331",0.0921597926577017,0.366531791108813,0.480974360377905
"332",0.0315516495387066,0.443791060511432,0.521480824140653
"333",-0.0290564935802885,0.675568868719289,0.653801939098962
"334",0.0315516495387066,0.212013252303575,0.672704955521578
"335",-0.0896646366992842,0.575131818495884,0.510679100470587
"336",-0.150272779818279,-0.0841472804064645,0.532282547810719
"337",-0.150272779818279,-0.416362138837726,0.548485133315818
"338",-0.150272779818279,0.103850275139908,0.480974360377905
"339",-0.150272779818279,0.255793504965059,0.480974360377905
"340",-0.332097209175265,0.361381173148638,0.559286856985884
"341",-0.210880922937275,-0.0300657918246312,0.618696337171247
"342",-0.332097209175265,0.116726820040345,0.732114435706941
"343",-0.332097209175265,0.0883984212593845,0.796924777727337
"344",-0.210880922937275,0.155356454741654,0.867135981582767
"345",-0.332097209175265,0.152781145761567,0.915743738098064
"346",-0.332097209175265,0.230040415164186,0.945448478190746
"347",-0.392705352294261,0.351079937228289,0.958950632778328
"348",-0.392705352294261,0.335628083347765,1.06966830039651
"349",-0.332097209175265,0.484996004192829,1.1668838134271
"350",-0.453313495413256,-0.019764555904282,1.2316941554475
"351",-0.574529781651247,-0.0274904828445439,1.36401527040581
"352",-0.453313495413256,-0.24124112819179,1.36131483948829
"353",-0.453313495413256,-0.261843600032488,1.35321354673574
"354",-0.392705352294261,-0.0918732073467264,1.27760148104528
"355",-0.453313495413256,-0.0146139379441075,1.1992889844373
"356",-0.453313495413256,-0.259268291052401,1.13177821149939
"357",-0.392705352294261,-0.395759666997028,1.13987950425193
"358",-0.392705352294261,-0.0583941906055915,1.09127174773664
"359",-0.332097209175265,-0.210337420430742,1.01295925112866
"360",-0.332097209175265,-0.467868318439472,0.985954941953493
"361",-0.332097209175265,0.304724375586718,0.92654546176813
"362",-0.392705352294261,0.0111391518567655,0.929245892685647
"363",-0.453313495413256,-0.370006577196155,0.940047616355713
"364",-0.332097209175265,-0.475594245379734,0.93464675452068
"365",-0.332097209175265,-0.568305368662877,0.913043307180548
"366",-0.453313495413256,-0.658441182965932,0.942748047273229
"367",-0.27148906605627,-0.673893036846456,0.904942014427998
"368",-0.150272779818279,-0.818110339731345,0.899541152592965
"369",-0.0290564935802885,-0.830986884631781,0.91844416901558
"370",-0.0290564935802885,-1.07821654672016,0.894140290757932
"371",0.152767935776697,-0.740851070328726,0.813127363232437
"372",0.213376078895693,-1.19410545082409,0.678105817356611
"373",0.273984222014688,-1.63448328641902,0.57008858065595
"374",0.395200508252678,-1.20440668674444,0.39186014009986
"375",0.516416794490669,-1.31772028186828,0.356754538172145
"376",0.455808651371674,-1.1116955634613,0.300045488904299
"377",0.577024937609665,-1.12457210836173,0.264939886976584
"378",0.577024937609665,-1.02155974915824,0.297345057986782
"379",0.516416794490669,-0.952026406695884,0.27574161064665
"380",0.577024937609665,-0.988080732417106,0.232534715966386
"381",0.577024937609665,-1.07564123774007,0.175825666698539
"382",0.63763308072866,-0.910821463014487,0.111015324678142
"383",0.63763308072866,-0.849014047492392,0.00299808797748163
"384",0.819457510085646,-0.910821463014487,-0.0996182868881459
"385",0.819457510085646,-0.66101649194602,-0.207635523588806
"386",0.880065653204642,-0.470443627419559,-0.199534230836257
"387",0.880065653204642,-0.349404105355456,-0.221137678176389
"388",0.880065653204642,-0.859315283412741,-0.288648451114302
"389",1.00128193944263,-0.563154750702702,-0.264344572856653
"390",1.12249822568062,-0.740851070328726,-0.280547158361753
"391",1.06189008256163,-0.756302924209249,-0.418269135155095
"392",1.00128193944263,-0.532251042941654,-0.404766980567512
"393",1.00128193944263,-0.635263402145146,-0.426370427907644
"394",0.819457510085646,-0.485895481300083,-0.458775598917842
"395",0.880065653204642,-0.563154750702702,-0.461476029835359
"396",0.880065653204642,-0.529675733961567,-0.50738335543314
"397",0.819457510085646,-0.573455986623051,-0.480379046257975
"398",0.698241223847655,-0.573455986623051,-0.477678615340458
"399",0.63763308072866,-0.900520227094138,-0.466876891670392
"400",0.698241223847655,-0.449841155578861,-0.496581631763074
"401",0.698241223847655,-0.444690537618686,-0.485779908093008
"402",0.63763308072866,-0.39318435801694,-0.474978184422942
"403",0.577024937609665,-0.46014239149921,-0.469577322587909
"404",0.516416794490669,-0.341678178415194,-0.477678615340458
"405",0.455808651371674,-0.230939892271441,-0.461476029835359
"406",0.516416794490669,-0.104749752247163,-0.488480339010524
"407",0.395200508252678,-0.14595469592856,-0.480379046257975
"408",0.334592365133683,0.258368813945146,-0.496581631763074
"409",0.395200508252678,-0.413786829857639,-0.472277753505425
"410",0.395200508252678,-0.246391746151964,-0.418269135155095
"411",0.334592365133683,0.338203392327853,-0.393965256897446
"412",0.273984222014688,0.0832478032992099,-0.334555776712083
"413",0.0921597926577017,0.240341651084535,-0.21303638542384
"414",0.0921597926577017,-0.0609694995856788,-0.148226043403443
"415",0.0921597926577017,0.0162897698169401,-0.145525612485927
"416",0.0315516495387066,0.0446181685979004,-0.0888165632180799
"417",-0.0290564935802885,0.106425584119996,-0.0186053593626503
"418",-0.0896646366992842,0.0446181685979004,-0.0105040666101009
"419",-0.210880922937275,0.201712016383226,0.132618772018275
"420",-0.27148906605627,0.0574947134983369,0.175825666698539
"421",-0.210880922937275,-0.0661201175458534,0.197429114038671
"422",-0.332097209175265,-0.300473234733798,0.302745919821815
"423",-0.332097209175265,-0.473018936399647,0.318948505326914
"424",-0.0896646366992842,-0.426663374758075,0.33785152174953
"425",-0.210880922937275,-0.305623852693972,0.327049798079464
"426",-0.210880922937275,-0.390609049036853,0.324349367161947
"427",-0.150272779818279,0.0729465673788607,0.283842903399199
"428",-0.150272779818279,-0.0429423367250677,0.254138163306518
"429",-0.210880922937275,-0.163981858789171,0.270340748811617
"430",-0.27148906605627,-0.163981858789171,0.259539025141551
"431",-0.210880922937275,0.049768786558075,0.270340748811617
"432",-0.210880922937275,-0.00431270202375825,0.216332130461286
"433",-0.210880922937275,0.0883984212593845,0.20553040679122
"434",-0.27148906605627,0.15020583678148,0.113715755595659
"435",-0.27148906605627,-0.0223398648843693,0.138019633853307
"436",-0.210880922937275,0.214588561283662,0.113715755595659
"437",-0.210880922937275,0.183684853522615,0.119116617430692
"438",-0.392705352294261,0.0883984212593845,0.127217910183241
"439",-0.27148906605627,0.101274966159821,0.162323512110956
"440",-0.513921638532252,0.320176229467241,0.113715755595659
"441",-0.453313495413256,0.109000893100083,0.135319202935791
"442",-0.453313495413256,-0.104749752247163,0.119116617430692
"443",-0.332097209175265,0.145055218821305,0.138019633853307
"444",-0.332097209175265,-0.161406549809083,0.132618772018275
"445",-0.392705352294261,-0.200036184510393,0.121817048348208
"446",-0.453313495413256,0.137329291881043,0.105614462843109
"447",-0.453313495413256,0.0626453314585115,0.15962308119344
"448",-0.513921638532252,0.152781145761567,0.192028252203638
"449",-0.635137924770242,0.024015696757202,0.189327821286121
"450",-0.574529781651247,0.157931763721742,0.20553040679122
"451",-0.635137924770242,0.0111391518567655,0.194728683121154
"452",-0.695746067889238,-0.109900370207338,0.200129544956187
"453",-0.635137924770242,0.291847830686281,0.200129544956187
"454",-0.756354211008233,0.224889797204011,0.189327821286121
"455",-0.816962354127229,0.199136707403138,0.194728683121154
"456",-0.756354211008233,0.343354010288027,0.189327821286121
"457",-0.816962354127229,0.237766342104448,0.20553040679122
"458",-0.816962354127229,0.389709571929598,0.192028252203638
"459",-0.756354211008233,0.345929319268114,0.186627390368605
"460",-0.998786783484214,0.276395976805757,0.175825666698539
"461",-0.938178640365219,0.266094740885408,0.186627390368605
"462",-0.877570497246224,0.536502183794574,0.20553040679122
"463",-0.877570497246224,0.683294795659551,0.200129544956187
"464",-0.877570497246224,0.466968841332217,0.202829975873704
"465",-0.816962354127229,0.384558953969424,0.192028252203638
"466",-0.877570497246224,0.727075048321035,0.0732092918329112
"467",-0.938178640365219,0.585433054416233,0.00839894981251479
"468",-0.938178640365219,0.925373839787757,-0.032107513950233
"469",-0.998786783484214,0.812060244663915,-0.0456096685378156
"470",-0.938178640365219,0.611186144217106,-0.0105040666101009
"471",-1.05939492660321,0.714198503420598,0.00299808797748163
"472",-0.998786783484214,0.309874993546892,-0.0159049284451338
"473",-1.05939492660321,0.459242914391956,-0.0159049284451338
"474",-0.998786783484214,0.325326847427416,-0.0105040666101009
"475",-0.998786783484214,0.608610835237019,0.0516058444927791
"476",-1.05939492660321,0.554529346655186,0.0732092918329112
"477",-1.05939492660321,0.521050329914051,0.113715755595659
"478",-1.12000306972221,0.451516987451694,0.108314893760626
"479",-1.12000306972221,0.554529346655186,0.167724373945989
"480",-1.1806112128412,0.709047885460424,0.135319202935791
"481",-1.1806112128412,0.523625638894138,0.175825666698539
"482",-1.12000306972221,0.783731845882955,0.251437732389001
"483",-1.1806112128412,0.441215751531344,0.283842903399199
"484",-1.30182749907919,0.497872549093265,0.32975022899698
"485",-1.1806112128412,0.366531791108813,0.397261001934893
"486",-1.1806112128412,0.325326847427416,0.467472205790323
"487",-1.1806112128412,0.0780971853390353,0.470172636707839
"488",-1.12000306972221,0.278971285785845,0.459370913037773
"489",-1.2412193559602,0.191410780462876,0.464771774872806
