"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119"
"235",-0.717785768329356,-0.724072675442517,-0.743709459341314,-0.664819921667576,-0.78185796156482,-0.591190490495535,-0.610304825625133,-0.623914030097257,-0.546632402311008,-0.651905599788313,-0.473037989200855,-0.688070160199631,-0.574709166742655,-0.705063540279017,-0.0485314323168217,-0.614269642423346,-0.636481127465222,0.144173051795904,0.992995962773405,0.4782883193812,0.574440500539652,-0.556133598385453,-0.544262440620192,-0.95905583565494,0.45565832917569,-0.164839836484266,-0.76449536371311,-0.658359972219764,-0.748269941137383,0.168720830030384,-0.540403744512889,1.73459105522277,1.8063251271373,-0.400477544462035,1.53318280293051,1.80716717047393,1.08364491668219,-0.645288506108445,-0.489844673771187,-0.286249162995217,-0.518514617214721,-0.614967511762768,-0.343225740017255,-0.770968708687432,-0.646088252268677,-0.804160203749581,-0.0472055045007393,0.843840005639835,0.729794319762189,1.03039467031743,0.429934504694287,-0.183532073427405,0.320223021544114,0.068923264256674,1.1867364542993,-0.655287580509921,-0.608533650992969,-0.734942264165036,0.224153937139411,-0.380934599962999,-0.693645338676793,-0.599306982247173,-0.585202341143668,-0.486319505451348,-0.475183279025469,-0.742897965041411,-0.799506184466914,-0.709857191036953,0.0106719372394343,-0.744331803055993,-0.705955320043223,2.09731932317645,-1.36975755909187,1.41918639067471,1.52656687299954,1.48824543769788,1.40600769474758,1.06831907841463,1.04585881959308,0.858591323019816,0.819882891216355,-1.66003509593916,-1.13182365844264,-1.22921451669541,-1.16949858229027,-1.73144724817635,-1.61492484220951,-1.75829959432646,-1.63050797445932,-0.358321728918292,0.234290296823127,0.799794447864727,-0.201901589833955,-0.655391931207609,-0.655877314252931,-0.581159274097618,-0.431403575586969,-0.356845117891928,-0.268569396037768,-0.786563850863478,-0.540662528755135,-0.742692245281392,-0.854032846489897,-0.69361058306093,-0.514674672131166,-0.83706168355858,-0.804280360719336,-0.767972976612425,-0.778168133118855,-0.76139657295916,-0.106609204563334,-0.648168190055788,-0.812967626881844,-0.709268767733585,-0.675097893556634,-0.717555718975953,-0.871338369352675,-0.88680983151449,-0.732552574933863
"236",-0.715884559711134,-0.721760758742636,-0.730891973221475,-0.66216162850367,-0.765367258423124,-0.604030248615488,-0.625679092578655,-0.643409460212051,-0.578675431179204,-0.723721457955249,-0.465129034704225,-0.698998973007297,-0.584683101955966,-0.723573241224698,-0.0749608049344168,-0.636780273185525,-0.553911245579207,0.0957193922552853,0.743696006590888,0.514111321392698,0.471444794794618,-0.553051714107354,-0.552247102010359,-0.918598941614782,1.14310905672759,-0.347211817849685,-0.721102452227482,-0.631753144859596,-0.701019518232079,0.264772036460977,-0.537627420167175,1.67968674833398,1.8594420768484,-0.391529678828701,1.47999435957422,1.72759388997264,1.07034971824761,-0.639081698652409,-0.487262610832505,-0.281069604786313,-0.517054957644261,-0.600787043178103,-0.324882554522919,-0.616569922080611,-0.785888382716468,-0.940204381108253,0.162857994210443,0.996207126266844,0.707898745502052,0.967162389372027,0.578831238219526,-0.325437020560037,0.436356497064375,0.27509204028577,1.31865056225114,-0.678105595444644,-0.605717467238663,-0.729552663302238,0.139909835490093,-0.380499341344713,-0.691320948315304,-0.601080798711161,-0.584868786304898,-0.486525274703788,-0.475286887020746,-0.739005941259409,-0.797726533616495,-0.707075392578227,0.012406677055821,-0.739563263198209,-0.702034137253327,1.94142374797542,-1.34646866564227,1.57661233058641,1.61422428433162,1.56674115477444,1.50600271952903,1.11903886001419,1.07291386163075,0.869663185507339,0.840287042863709,-1.47374501736358,-1.40226140718321,-1.51951971291428,-1.34017904896945,-1.9646869392892,-1.85914949996986,-1.98958609874218,-1.83554095694708,-0.351705139605135,0.248286470484416,0.752116436175638,-0.160101505673892,-0.641951053333405,-0.640224624195284,-0.563082201306615,-0.445440660481832,-0.19327546539866,-0.245058142200784,-0.777630920743899,-0.534119150521898,-0.727600317091394,-0.850980962985209,-0.681031865440912,-0.499132521279123,-0.828239223321933,-0.792786675584789,-0.759625168712962,-0.767394265682538,-0.752535145663468,-0.0922089770103487,-0.636917685305986,-0.806011311665103,-0.703838068689882,-0.670231845763776,-0.711548214520088,-0.868400556647968,-0.884945016489707,-0.732151318876006
"237",-0.716035227387578,-0.720841562946297,-0.727934091809205,-0.670816536717633,-0.760802651141927,-0.604232901140907,-0.611948591624304,-0.619707316564883,-0.563847008245518,-0.66717232702129,-0.489789222879644,-0.677165432929834,-0.597261743849078,-0.72784447189739,-0.113907228919028,-0.635018571647615,-0.571660591768878,0.0338450737160818,0.717543448102292,0.5924361901975,0.590240663131353,-0.538822588823367,-0.532667323644905,-0.932084572961501,0.550479119182848,-0.0837856225440799,-0.737917205428163,-0.6799780194499,-0.702496093947869,0.212109478452479,-0.536724278512546,1.69499660313951,1.89000251366848,-0.397724355036394,1.49531263126083,1.77377481169214,1.04069119866278,-0.639148081619853,-0.480807453485799,-0.279186129073984,-0.50730443171359,-0.601276024853437,-0.348333968889095,-0.770968708687432,-0.646088252268677,-0.940204381108253,-0.497341573167559,1.04699616647585,0.713372639067086,1.79821522465441,0.701605737792969,0.447156580495406,0.506036582376532,0.37566217493411,1.07241089407437,-0.644471482130752,-0.59607865070216,-0.726617116904835,0.139909835490093,-0.380363323026498,-0.68984358156012,-0.606599338821347,-0.584201676627357,-0.486113736198908,-0.475183279025469,-0.733786592016653,-0.795863876080785,-0.704078834973664,0.022063680555469,-0.738345763660051,-0.700406476472616,1.93797189237355,-1.35513952605714,1.92294939839215,1.84589029999496,1.78966899127186,1.7589313116233,1.22998838226323,1.17437026927203,0.947166222919999,0.904900189746995,0.202865689816708,-1.04642226410352,-1.22921451669541,-0.854396182267164,-2.07002099334016,-1.97813074349413,-2.13676841973401,-1.98556509047471,-0.389035773137391,0.292656624748639,0.668783563571229,-0.193167243890061,-0.620109626787824,-0.616745589108813,-0.541718388008156,-0.411751656734161,-0.124404032769915,-0.233302515282291,-0.76869799062432,-0.514489015822188,-0.715526774539396,-0.847929079480521,-0.668453147820894,-0.489807230767896,-0.821377309804541,-0.783847142702364,-0.751277360813498,-0.75662039824622,-0.7422484538377,-0.0746586996801476,-0.62052806110257,-0.799110870466168,-0.697049694885254,-0.659283238229847,-0.705540710064222,-0.8633149312936,-0.881268134951657,-0.729249545131303
"238",-0.716083378913039,-0.721287233635431,-0.732031990015788,-0.675371752241668,-0.76415043336811,-0.590567238389058,-0.604946672675671,-0.618028337507468,-0.553703545342751,-0.675234933202905,-0.464380430529374,-0.685658595720585,-0.578412793466927,-0.721546269110405,-0.0892903612305633,-0.625593830909827,-0.557702368066321,-0.00447601682305224,0.762271840494665,0.641616921772609,0.587444616235137,-0.533248968320422,-0.530445504823294,-0.932084572961501,0.70794935973045,-0.132193000313913,-0.712423869930356,-0.598494610659387,-0.70397266966366,0.321077916092703,-0.531573026112065,1.66860030175067,1.93002213331383,-0.401165841818446,1.47318623882462,1.72191008422255,1.06216805767249,-0.632377018940541,-0.467159406524193,-0.26477753987467,-0.491277369629943,-0.591985373022104,-0.346476431117517,-0.616569922080611,-0.785888382716468,-0.804160203749581,0.147853458588216,0.193740290964595,0.658633703416743,0.894896925434429,0.291486664749766,-0.48310918404074,0.0415026802954876,0.290177560483021,0.711845665672666,-0.652233200617193,-0.590850818197937,-0.718198777801801,0.139909835490093,-0.379955268071854,-0.688602593485766,-0.614745755174479,-0.582934168240031,-0.484879120684268,-0.474561631053804,-0.731304152060806,-0.794017070949635,-0.701252542158871,0.0312060452982517,-0.742505553748756,-0.703439844291214,2.15238963883058,-1.40539343422588,2.38091576904437,2.29669984398848,2.24808397899896,2.22949613412427,1.6167267169599,1.50241265397881,1.20181906013302,1.1973596966924,-1.52031753700747,-2.32744317919041,-2.39043530157088,-1.82596191567174,-2.91269342574786,-2.83604813101126,-3.00409281129298,-2.72568414921101,-0.373025260725308,0.372447765799374,0.55933143238932,-0.130155176723401,-0.604988639179344,-0.604223437062695,-0.520354574709696,-0.399118280328785,-0.107186174612729,-0.168646567230583,-0.758488927630516,-0.498130570239097,-0.707980810444397,-0.844877195975834,-0.655874430200877,-0.474265079915852,-0.812554849567894,-0.773630533693877,-0.744320854230612,-0.747193264239442,-0.73267439427697,-0.0515958352398197,-0.608721975871296,-0.791931059178206,-0.692976670602478,-0.660499750178061,-0.699533205608357,-0.862319202057551,-0.879362982829832,-0.728741927492173
"239",-0.712211729990217,-0.717081216506731,-0.728981674809384,-0.674795844049724,-0.757969446660806,-0.593740853409773,-0.606579205649791,-0.62117132700126,-0.561556971812493,-0.702566953537295,-0.4535499753244,-0.687299422987851,-0.582812276136314,-0.728260420233248,-0.0895415995375709,-0.631237800651648,-0.48788061422031,-0.0701122299943559,0.671964405169065,0.445501164997794,0.446295359774571,-0.529576935989071,-0.524543798578388,-0.918598941614782,0.692710304193585,-0.276289380652022,-0.701575642058949,-0.600157537369397,-0.688468624647857,0.39394434855729,-0.528495654548142,1.62055903322299,1.95039575786056,-0.403230733887677,1.43446505206124,1.66862440531544,1.04580473652223,-0.626302977419393,-0.455355690233074,-0.250274776889739,-0.479483320300629,-0.583672684541439,-0.337885318923967,-0.770968708687432,-0.925688513164259,-0.940204381108253,0.793048490343991,-0.334465727209037,0.280935047429373,0.18127546905064,-0.244019131262059,-0.341204236908108,-0.655298172826079,-0.15735953870209,0.140217864548014,-0.67096673086365,-0.586006774685846,-0.713290668552137,0.139909835490093,-0.379955268071854,-0.687519191198631,-0.6234177467762,-0.581399815981688,-0.484158928300728,-0.473732767091586,-0.729782652091248,-0.792531188871895,-0.698733591541223,0.018351339514388,-0.743317220107528,-0.704105705519687,2.22806358834516,-1.42720573355796,2.47823362280797,2.32487544048808,2.29832123792796,2.21479098342111,1.71182630745908,1.62077846289362,1.434328172371,1.3980005212247,0.645304626433728,-1.35956071001365,-1.40075849627929,-1.11698151561975,-2.24306979642389,-2.2474040841017,-2.36279841268574,-2.13558922400234,-0.363222906187297,0.515797571009928,0.54150400193166,-0.103328257038586,-0.588187541836589,-0.585440208993518,-0.507207612679876,-0.382273778454949,-0.0383147419839841,-0.162768753771337,-0.748279864636711,-0.481772124656005,-0.697416460711399,-0.841214935770208,-0.643295712580859,-0.443180778211764,-0.80275211597162,-0.762136848559331,-0.734581745014572,-0.736419396803125,-0.724432647211746,-0.025082916281589,-0.596429757718734,-0.786930334584645,-0.68618829679785,-0.650767654592346,-0.695027577266457,-0.85791659758411,-0.875515444342759,-0.727694035353136
"240",-0.709181512332602,-0.713850104010512,-0.732586592780589,-0.679237177583528,-0.75662549064035,-0.592276402141177,-0.599640940509782,-0.613295321489105,-0.559966183145277,-0.706344288110403,-0.447225728366737,-0.680871595069293,-0.586234518489337,-0.727344713075948,-0.0631391453100127,-0.626220938658918,-0.544950410609665,-0.0508917455842164,0.679323521475992,0.424857401126761,0.395258094302032,-0.514954378669581,-0.512080783625909,-0.891627678921343,0.663925421512841,-0.107426434943301,-0.680964009103275,-0.525325835418926,-0.693636639653125,0.492976454497797,-0.525184135147833,1.63270133186185,2.00351270757166,-0.394282868254343,1.43531606715494,1.67501868678429,1.038645783519,-0.623780424656512,-0.458306619305854,-0.263082411733574,-0.478928649663855,-0.577315922762106,-0.336259973373836,-0.770968708687432,-0.925688513164259,-0.940204381108253,-0.302282610078604,0.346107411591604,-0.0474985664726883,0.542602788738634,-0.301488045956011,-0.325437020560037,-0.411417874233531,-0.343414287801519,0.0786579475038212,-0.660737552660164,-0.580361441531305,-0.70818064353671,0.224153937139411,-0.379683231435425,-0.68598272977324,-0.631564163129332,-0.579465197916821,-0.483130082038529,-0.472282255157703,-0.726302759507326,-0.791029142334387,-0.696094654965741,0.00225869821857818,-0.739157430018823,-0.70062843021544,2.08535169910966,-1.40884092411603,2.38377805886095,2.40314098632029,2.30460089529408,2.09420874765524,1.55015700361047,1.53284957627119,1.42694693071266,1.42180536481328,-1.52031753700747,-1.85773551032522,-2.16610855903812,-2.44303744905032,-3.07821836782795,-2.78595076531683,-2.68870212345335,-2.40063185990115,-0.399083186538852,0.470224242108013,0.677282687394067,-0.163844796792705,-0.574746663962385,-0.5729180569474,-0.494060650650055,-0.365429276581114,0.0133388324875744,-0.120154606191802,-0.736794668768681,-0.458870300839676,-0.680815339702402,-0.836331922162708,-0.628920035300838,-0.421421767018904,-0.793929655734973,-0.750643163424783,-0.724842635798531,-0.724298795937268,-0.714393827478165,-0.000557528730410408,-0.58198466520047,-0.78014164142132,-0.678042248232296,-0.644685094851274,-0.686016320582659,-0.854032430646794,-0.872741493207724,-0.72708255075404
"241",-0.707566993902842,-0.715660641185118,-0.722942666925998,-0.6664012320347,-0.746648736327796,-0.581941123344801,-0.594249088485166,-0.603384526788162,-0.569768762762212,-0.738684138371262,-0.435286950097699,-0.66494503315399,-0.572127275011874,-0.723914691351149,-0.0443187042760947,-0.617165937750074,-0.663738915205907,0.0228219803403827,0.723953001014776,0.35503290568062,0.211129333802113,-0.504987433770198,-0.513955443256644,-0.94557020430822,1.0059575568958,-0.0736538458015567,-0.639740743191928,-0.405595112298172,-0.690683488221543,0.400568569690435,-0.520902574711071,1.62161488527854,2.03043499715126,-0.397724355036394,1.42723142376478,1.65867774525278,1.04273661380656,-0.618834893581916,-0.454986824098977,-0.243305916754123,-0.478344785835671,-0.566069344229441,-0.331383936723443,-1.07976628190106,-1.06548864361205,-1.07624855846693,-0.137232718234103,-0.781409281048264,-0.0748680342978601,0.0728772731442416,-0.233570237681341,-0.735384645609865,-0.318511093817322,-0.112102978110337,0.0610693997769088,-0.609028696862381,-0.569755372148145,-0.70133103543554,-0.0285783596541443,-0.378595084889707,-0.68420988966702,-0.641747183570747,-0.579932174691099,-0.481895466523889,-0.47083174322382,-0.723330826319272,-0.789506188097952,-0.694278350500463,-0.0402021940551835,-0.736012222878582,-0.697743031558724,1.9961247338217,-1.40096688008209,2.32653226252942,2.39061849898713,2.30460089529408,2.11773698878029,1.6515965668096,1.67150666671426,1.55611865973376,1.5442302746974,-2.07918777273423,-1.97160403611072,-2.218891321987,-2.3905203823798,-2.86755025972602,-2.55425044898009,-2.52575026806955,-2.24060611747168,-0.402105579188072,0.445647645297533,0.808708163093557,-0.201277707980819,-0.554585347151078,-0.552569559872458,-0.461193245575502,-0.369640402049573,0.0133388324875744,-0.102521165814063,-0.7227572071522,-0.43269678790673,-0.647613097684407,-0.831448908555207,-0.607356519380807,-0.393445895485225,-0.783146648779072,-0.735318249912054,-0.709538321316182,-0.708137994782791,-0.701783334788142,0.0384430875589247,-0.557608571575898,-0.774218995533974,-0.679399922993222,-0.656850214333418,-0.683012568354726,-0.849901388692276,-0.868335441069302,-0.727646486359091
"242",-0.71340752985525,-0.721175815963148,-0.733017950486545,-0.680782697639853,-0.750644281147778,-0.581092276917574,-0.588452847558704,-0.592469309737199,-0.561788597634917,-0.75003045017609,-0.410699677913337,-0.660055668966759,-0.575636974669475,-0.724830398508448,-0.0914617780268479,-0.619047260997348,-0.542936137449845,-0.044224229756761,0.670698320643142,0.291887275016283,0.155259287325353,-0.500561323370801,-0.509928396642473,-0.918598941614782,0.868806057064022,0.0805743112790751,-0.637028686224077,-0.330763410347701,-0.720215002537358,0.425409398939726,-0.518126250365357,1.58202043319528,2.07627565238139,-0.411490302164601,1.40042444831321,1.65228346378393,0.987510404924467,-0.613590639153821,-0.448531666752271,-0.225695418843849,-0.471338419897465,-0.559712582450108,-0.325579131187261,-0.925367495294241,-1.06548864361205,-0.940204381108253,-1.20255474741224,-0.375096959376239,0.26451336673427,-0.125852752684155,-0.445160332690891,-0.656548563869513,-0.794658343450392,-0.283072207012515,-0.0356676127211092,-0.603854217998773,-0.562471154866955,-0.694962919106941,-0.0285783596541443,-0.377425327353061,-0.681865801082128,-0.647659905117374,-0.581333105013934,-0.483953159048289,-0.473318335110476,-0.717982633616424,-0.787675609837611,-0.691971717393003,-0.0312688471576763,-0.731548057905337,-0.693155987540355,1.86171917011973,-1.38193656321165,2.53834170895607,2.65985197664993,2.62486342096644,2.66476859493766,2.24121402790451,2.21598938772242,2.03220874669724,1.93530984793835,-1.07787860039045,-1.18875792133539,-1.28199727964429,-0.355484048897248,-1.70135180416179,-1.74016825644559,-2.01061214459816,-1.82053854359431,-0.365101690807083,0.509527617392644,0.860532088842567,-0.254307665497315,-0.534424030339772,-0.532221062797517,-0.434899321515861,-0.345777357728306,0.16829955590225,0.00621838318199096,-0.709995878409945,-0.413066653207019,-0.620447626942411,-0.82595551824677,-0.592980842100787,-0.374795314462772,-0.773343915182797,-0.721270412525385,-0.697016609466987,-0.696017393916934,-0.688584145879175,0.0847188188099249,-0.54170508029377,-0.765083593622833,-0.667180850144891,-0.634952999265558,-0.674001311670928,-0.844182117460423,-0.866486140312612,-0.725476921765932
"243",-0.720034688654483,-0.725994630289406,-0.742754310135269,-0.715268928149023,-0.757818100220563,-0.589550152129407,-0.602988381975064,-0.606179118861652,-0.584116452856905,-0.778310381175134,-0.424738436724812,-0.668157441767152,-0.578428003432941,-0.72960449209464,-0.122942835174644,-0.634608957915549,-0.432430661075449,-0.225052054128598,0.495484091797835,0.251814086325454,0.115223896319624,-0.508921754125218,-0.5197182858252,-0.864656416227904,0.806156606523578,0.161628525219261,-0.583329958260612,-0.355707310997858,-0.636050186737286,0.530072092843405,-0.514413334674102,1.55245657563979,2.12066104871532,-0.450723251479988,1.39957343321951,1.65157298806516,0.986487697352576,-0.608047661372227,-0.447793934484076,-0.222305162561657,-0.46970360117855,-0.550910912294109,-0.30932567568595,-1.23416506850788,-1.06548864361205,-1.2122927358256,-0.82744135685656,-1.02519667405148,-0.79194809131736,-0.767208745130345,-0.996339469073794,-0.782686294654075,-1.49145919657196,-0.619982158084453,-0.704032426343779,-0.638817884790171,-0.555399577550328,-0.688392886853143,0.308398038788726,-0.377887789634991,-0.680841493465201,-0.660470801801735,-0.58059928436864,-0.484056043674508,-0.474561631053804,-0.712790703828801,-0.786462151956331,-0.691996930162833,-0.0812491293403854,-0.742302637159063,-0.70218210641521,2.347916069766,-1.47739507743344,3.40561552337871,3.39241748563941,3.30620624519096,3.22356432165756,2.51700284035213,2.33097331638253,2.24626475478935,2.2345707387662,-1.1477373798563,-2.21357465340491,-2.45641375525698,-1.87847898234226,-3.349077363959,-3.44347869005623,-3.31422698766861,-2.91071391389509,-0.264055752777759,0.550344600212446,0.685159924107916,-0.144504459345512,-0.519303042731293,-0.518133641745634,-0.425039099993495,-0.371044110539059,0.202735272216622,-0.0863571788011365,-0.695958416793464,-0.380349762040836,-0.590263770562416,-0.821682881340207,-0.573214285840759,-0.353036303269911,-0.760600361507641,-0.704668422886595,-0.68032099366806,-0.679856592762458,-0.67349493226728,0.124581948728736,-0.515002493403035,-0.756758364969866,-0.659034801579338,-0.625220903679843,-0.663488178873163,-0.837985554528645,-0.864584091044406,-0.724267030430968
"244",-0.721523169911606,-0.728752217678421,-0.757851829843733,-0.746953704251088,-0.764047517819098,-0.628677384065522,-0.635099856254998,-0.630715192504224,-0.629742369575941,-0.845794466455675,-0.444634780151185,-0.677397256231815,-0.621609096945087,-0.758134202205617,-0.186384994092555,-0.671162452377032,-0.441889320209966,-0.357294923699517,0.13346304766674,-0.06755708414994,-0.295268707172567,-0.504036639684402,-0.536381926987287,-0.810713890841027,1.27518087138041,0.292215869900672,-0.454778457984438,-0.0763356237160983,-0.585108324542505,1.1656661105686,-0.519263539856373,1.38827158100122,2.18760295794027,-0.502345553210762,1.29574959178804,1.4959788056564,0.96092000805531,-0.602537875074356,-0.466237241188949,-0.23727879447467,-0.488124504957751,-0.54797702224211,-0.242686508130578,-1.23416506850788,-1.34508890450763,-1.34833691318427,-0.722409607500969,-1.17756379467849,-0.720787474971913,-0.776241928122545,-1.46653968020613,-1.31877165048846,-1.56113928188412,-0.966949122621224,-1.32842587064917,-0.701390750776614,-0.554826486701931,-0.678033048739167,0.645374437231597,-0.379139158162566,-0.680368736103542,-0.67065382224315,-0.578664666303773,-0.482204120402549,-0.47238586315298,-0.711087619916573,-0.785407030887519,-0.693648303711923,-0.14813911765501,-0.744027428171454,-0.704475628424394,2.46821597561527,-1.4991195398076,3.11079967227134,2.76629311898174,2.63114307833256,2.48242472621854,2.00029506530659,1.89809264377977,1.90672763850531,2.14615274829433,-4.52424505403881,-5.65809755841634,-5.84770627472283,-5.73848338262529,-4.89146886970524,-4.50804771106288,-4.01859952384377,-3.25076861655771,-0.266424655124445,0.568104525595747,0.695317413554722,-0.0633998184379309,-0.507542274591364,-0.508742027711046,-0.420108989232312,-0.406136822776216,0.254388846688181,-0.140726953299164,-0.685749353799659,-0.367263005574363,-0.584226999286417,-0.818020621134581,-0.564229487540746,-0.343711012758685,-0.748837081192112,-0.694451813878109,-0.673364487085174,-0.66908272532614,-0.666988289847366,0.150044851094561,-0.508057737384639,-0.752092884483136,-0.653604102535635,-0.616705320042342,-0.66048442664523,-0.829386074762765,-0.862002516833725,-0.723064244987005
"245",-0.725317820772976,-0.734490227801018,-0.763551913815296,-0.765496681707839,-0.763769040471783,-0.676499556431884,-0.675568701173085,-0.664617226584075,-0.68952805355261,-0.941336707409944,-0.464200571084768,-0.691713097802186,-0.673288758967241,-0.799654537582011,-0.296687583665835,-0.723390015665514,-0.522379828853048,-0.426453274940633,-0.367332730047945,-0.26124416282228,-0.557792478879667,-0.49295497068443,-0.54638011168454,-0.878142047574623,1.9186076607147,0.539881523606796,-0.429827533880201,-0.0464029429359098,-0.564436264521435,1.73568033907567,-0.53361345725771,1.24414777541816,2.28292241564102,-0.529189150110764,1.19064922771602,1.34038462324764,0.932284196042371,-0.607715746535006,-0.47343013080385,-0.245471913823301,-0.492882995157449,-0.542598223813444,-0.272639304697279,-1.85176021493515,-1.76448929585101,-2.02855779997762,-0.842445892478787,-1.47214022789071,-0.934269324008253,-1.20983471174814,-1.32809184026161,-1.06649618891934,-1.44500580636385,-0.916664055297055,-1.17892321497041,-0.775067185999174,-0.563438407713612,-0.673435579337631,0.81386264053023,-0.378867121526137,-0.678379215539894,-0.674529939701495,-0.578664666303773,-0.483130082038529,-0.471867823176594,-0.714897525228354,-0.78500603994542,-0.696441461539932,-0.244893424083478,-0.739258888313669,-0.70062843021544,2.28840019091444,-1.47024976743447,1.31041937764481,1.31994583200251,1.3029955453972,1.3324819412318,1.40116764516176,1.4618300909223,1.51921245144201,1.79928217028932,-3.73251222009257,-2.79715084805561,-2.68074049778974,-2.1673228490301,-1.32515875397978,-1.16404855095964,-1.08546612693525,-0.445317319591043,-0.346722276048313,0.35409959973454,0.887273234529057,-0.13826564081416,-0.500821835654262,-0.502480951687987,-0.411892137963674,-0.389292320902381,0.254388846688181,-0.171585473960206,-0.675540290805855,-0.360719627341126,-0.575171842372419,-0.814358360928956,-0.555244689240733,-0.321952001565823,-0.739034347595838,-0.684235204869623,-0.665016679185711,-0.658308857889823,-0.657259310229019,0.170482674053877,-0.499585135042195,-0.743488285741143,-0.645458053970082,-0.609406248353056,-0.652975046075398,-0.824012428554996,-0.861056146480049,-0.72037474083734
"246",-0.722267410540168,-0.732178311101137,-0.758098319961422,-0.769612644352118,-0.757388276491376,-0.700687855975309,-0.692388284016539,-0.677070581182118,-0.705296090671602,-0.964794813594073,-0.470913703328066,-0.702355894847668,-0.702518511153563,-0.821203144653102,-0.341879074138935,-0.750225152466224,-0.479578438915195,-0.434211112277543,-0.641024595925196,-0.230885686541349,-0.558604701400748,-0.497840085125246,-0.555510398404601,-0.824199522187746,1.33444386513489,0.844960578853885,-0.418979306008794,-0.102942451076266,-0.524568720195084,1.677387193104,-0.544283908658705,1.10371945202955,2.35423010155455,-0.556032747010767,1.09022944665935,1.20539423668295,0.885239647735401,-0.609474895172278,-0.482651784156286,-0.254606771028095,-0.497057621528964,-0.536730443709444,-0.275657803576093,-1.69736142832833,-1.9042894262988,-2.16460197733628,-0.557359715656468,-0.913460785591672,-0.0693941407328257,-0.875606941036743,-0.656750427700442,-0.829987943698286,-1.14305877001118,-0.202616099293843,-0.528146949074655,-0.745805028485203,-0.565321049735687,-0.669801093321798,0.898106742179548,-0.377697363989491,-0.67505021578488,-0.67282182014358,-0.577997556626233,-0.483644505169629,-0.471660607186039,-0.716073484105156,-0.78455536981423,-0.698274134395266,-0.347903049804281,-0.732258265969262,-0.694709663740126,2.03437719592518,-1.42509379968769,0.961220020022488,0.847221935175968,0.87911867318379,0.970735233934182,1.16658865526378,1.32655488073393,1.36789699744587,1.64285034099295,-3.05721068525606,-2.79715084805561,-2.4696094459942,-1.79970338233648,-0.745821456699489,-0.468947601949411,-0.50724986589594,0.0797671477556601,-0.370574672090805,0.248206390660543,0.957546477844715,-0.278639057769589,-0.489061067514333,-0.489958799641869,-0.398745175933853,-0.380870069965463,0.254388846688181,-0.18481055424351,-0.665331227812051,-0.350904559991271,-0.576681035191418,-0.811306477424268,-0.548056850600723,-0.309518280884188,-0.725310520561054,-0.672741519735076,-0.659451473919402,-0.647534990453505,-0.649296419267506,0.196620587086249,-0.492744550364074,-0.736923088649038,-0.633238981121751,-0.600890664715555,-0.640960037163667,-0.818572949009305,-0.849605065200579,-0.717702018685573
