,0,1,2
0,0.0,0.0,0.0
1,0.00040072943683272543,0.00032676933885074594,0.01128367417632855
2,0.00025168536765439925,0.0003427417894106931,0.011029756505623144
3,0.0005238949358253147,0.00033561432968953606,0.011040372858242564
4,0.00042129788951129725,0.0005488216004036868,0.011886460567395252
5,0.000478618474093441,0.000335065422165742,0.011060305612210814
6,0.00035425206500867726,0.00029110713483009064,0.011579437014008346
7,0.0003174341262860829,0.00028634144952853485,0.012213507446763989
8,0.000259435543646428,0.00030535640098311207,0.00952912553356486
9,0.00041028926721670437,0.0003795984121575574,0.01232086796431402
10,0.0008182666078127132,0.0008794201885124277,0.0037626127727312803
11,0.0004169701345472388,0.00034815205901113046,0.012027058472258396
12,0.00039357117175612663,0.0004325501551623215,0.012007837947451694
13,0.00031794558639228546,0.0004026715577982969,0.007324983334926677
14,0.00033594105416948436,0.0001592578496690953,0.0031722229683648377
15,0.0006470213727503525,0.0004520222506935787,0.0033323063779281954
16,0.00029131518080945844,0.00025622833432516987,0.003911811889162236
17,0.006649261911006581,0.005666743833569592,0.01193496851848671
18,0.002056279065923166,0.00034608072196065995,0.0052276441331857845
19,0.14595093638756024,0.12421333927278656,0.011934038725431988
20,79607.02826688526,192046.1183955558,0.0014444735472764962
21,0.000704806151666626,0.001229959443715196,0.004255969512400928
22,0.0002768405836440765,0.0004991116768446576,0.011149228162237493
23,0.00024003516423901712,0.0003533450406634828,0.0029844333561386627
24,0.0336005273257451,0.019826957101562438,0.012727327206334967
25,0.5608536240087025,1.5185522068928083,0.011929990913195578
26,0.0060825560189302005,0.0070412026069870525,0.0030631996857395627
27,0.0073010930171315495,0.010805839253682562,0.0028528551154016683
28,0.0010019236395256397,0.0006968382154026367,0.0025594774301806833
29,0.006705415376926662,0.007520356068725886,0.0028327023453683423
30,0.023153677972153824,0.0029699094189753125,0.005169709617608188
31,0.003353654108552493,0.00586296712554365,0.0035194522116579583
32,0.00016929843468057397,0.00014696012398308196,0.00038229995160327703
33,0.00031421590362980104,0.00027569074375984157,0.011917881659325424
34,0.00033004047225291936,0.00024514931888747855,0.011717627151920948
35,0.0003776111502831001,0.00028137570809471665,0.01162787786920383
36,0.0003485418216465061,0.0002702652271322693,0.011546137874178027
37,0.0003594487734066994,0.0003007902149788275,0.011843253464103951
38,0.0004479788713322342,0.00035331810430086225,0.011602131395449545
39,0.00035476432992792334,0.00029194506090969417,0.011761874822687379
40,0.0002942352945072358,0.0003274317857799222,0.011179691671248937
41,0.0003229392687743339,0.00020812119788799887,0.01154355606426058
42,0.0003579987984536926,0.00034003597441088074,0.010989634938349008
43,0.00036045971111431244,0.0002557101785876679,0.011685277804149564
44,0.0003233357150326842,0.0006134780166443478,0.0029344153929486342
45,43.41480788494476,56.47625450576589,0.0027239488619413455
46,0.022627029621804327,0.018965172713549576,0.0037847104748826048
47,48.57071582658304,61.14431439595107,0.0027200039512951767
48,8.066364561066164,2.3525688864854297,0.011559185473027086
49,2.4744171785954165,0.4696851330658553,0.011574492965481598
50,2.4395848238168405,0.12083854311362865,0.006921875264591781
51,5.252515362186663,1.3423269643484166,0.011565276997890008
52,4.996010668970645,0.7254650425429852,0.0006041750004179666
53,7.182980464427039,1.9774554358499912,0.01155935048473473
54,2.470259642531369,0.3030245027340338,0.01143024704756544
55,2.8571091205355006,0.1649200096931425,0.0069223329794346955
56,5.334872766985445,1.1667688226696615,0.011566116139047442
57,3.505392047146239,0.2232365216437709,0.01156823285449811
58,0.0014000961925235472,0.0013502081637195888,0.0023131997887596524
59,0.00732110665955121,0.004062193123631498,0.002825503675256805
60,0.0005819136225866773,0.0005087310371028697,0.0032526528510165215
61,0.0002735340955160301,0.0005372321781186851,0.011810462175835377
62,0.002850219447036489,0.0008139071535836578,0.012092470754609962
63,0.0009187399242709731,0.0009063632384831555,0.00913221235351895
64,0.00022385401689703203,0.00022364328106507135,0.010528763748757134
65,0.0003121040743614297,0.00037318112003567605,0.003158572567252043
66,0.0006611114819977707,0.0009774975279682842,0.00241796451769221
67,0.000987893317348205,0.0034284541300440216,0.002216283001587719
68,0.003941846459691093,0.0007647102005060332,0.002440605340601958
69,0.0011419784801862288,0.00046293909388522863,0.0036675638494028857
70,0.000491327431772698,0.000556884269267676,0.010971025962157436
71,0.0002997469844558353,0.0004904924606513427,0.011551599059990533
72,0.000317782906303436,0.00029188443263382667,0.010495610522462992
73,0.00038187736047781007,0.00038920582143411766,0.011880509303263363
74,0.0004138972758677774,0.0004903612389210789,0.01026128612440153
75,0.003796644216172549,0.0016408083256372523,0.0029322578440255267
76,0.00786893020244678,0.015470713972059805,0.002916438804023565
77,0.011621304387564856,0.00517750779016267,0.005046985298362609
78,0.007016561192264968,0.0035359298170604295,0.004569454980380216
79,0.01104235777114485,0.0030358714543524466,0.005555244824057614
80,0.0009626663469341415,0.0008660618221595598,0.004931335703470394
81,0.0034617375756823107,0.0029222302674653186,0.004882135794637854
82,0.015158728763502875,0.013151861608983824,0.004150112920034483
83,0.013514738124040082,0.006639510772205271,0.003345271527402824
84,0.018141849737310194,0.00617103351199095,0.004242171206401912
85,0.06040623832079636,0.018818125341771783,0.015587479211640849
86,0.029056657890248163,0.2842890532676553,0.012465435031293161
87,0.008880480589098376,0.0014833279369909063,0.012214960529975002
88,0.01956751876792096,0.0072398229997329856,0.01342425501709027
89,0.0514994315759827,0.001095006010605904,0.014191012950941068
90,0.11009358813959355,0.07706813962807016,0.01534350544847807
91,0.13256071031879613,0.22682271131490603,0.012081524275172697
92,1.1087708231137057,0.17712287052471945,0.01718053259452458
93,3.626718335438081,0.5200847353294353,0.016615171571529277
94,0.0003263772840876418,0.0005416681046896491,0.009773020968780952
95,0.0006781309232780273,0.001148623761460551,0.0023670438581164153
96,0.0015674198862172823,0.0018654544551079057,0.010788253116150144
97,0.0020396640777610294,0.0004892705992276811,0.010590214470939526
98,0.0015240964701743736,0.0008692844168665051,0.010714394824554519
99,0.00026661276849018604,0.0003960200777649233,0.008777822429609299
100,0.00036923069873728143,0.00023363300342759855,0.01065995131232693
101,0.00031268506380735945,0.0003102772550599835,0.010613633956785632
102,0.003229140876334622,0.014029392063395391,0.010679801206597438
103,0.011817911334067618,0.03435014589057118,0.01082209428411697
104,0.007982347196493364,0.008874417643691344,0.01071138754473094
105,0.00032424988451402044,0.00026497938214923363,0.01046443726116791
106,0.00038642854634326145,0.000490860763867335,0.010711050628456875
107,0.0004125622868638478,0.0002983350212210685,0.010512054823329937
108,0.00029704620409979444,0.0002625809478679998,0.01096665157482765
109,0.00039078244253383504,0.00034361219790063753,0.010613742681344431
110,0.0002564482801569813,0.00026222365570058445,0.01252761630744298
111,0.00035645519115499937,0.0003472433169142523,0.01072064515947046
112,0.00033104498890491917,0.00030834949442411523,0.010460415758684656
113,0.0003378946888746587,0.0002794212921903174,0.010549010499411109
114,0.0003174762330028482,0.0002846017203351411,0.010476293782096342
115,0.0002808712266863974,0.00032462145899777727,0.01050031248947704
116,0.00034654642451956234,0.00024125630295806884,0.010525232425262883
117,0.00027331973988197595,0.0003109988962605415,0.008878244962509009
118,0.0003758693212623052,0.0002833722512260025,0.01075061017551879
119,0.0002787269405344798,0.000256334034534578,0.00250421980201768
120,0.00037368934760438226,0.0002444745057612003,0.01104524990253142
121,0.00033617243582188876,0.00034856059900387676,0.011488024685508512
122,35.15990856738892,90.39987469042511,0.002916472212664298
123,0.0018527886842617375,0.003254856459130799,0.011295149821953895
124,0.0013829385128478785,0.0004042169351482627,0.0026855404370540034
125,0.0004953712539836927,0.001061696309924622,0.010660087145819244
