,0,1,2
42,0.7802197802197802,0.6263736263736264,0.25274725274725274
43,0.6263736263736264,0.5604395604395604,0.27472527472527475
44,0.6153846153846154,0.8901098901098901,0.989010989010989
45,0.4175824175824176,1.0,0.989010989010989
46,0.6593406593406593,0.7912087912087912,0.9560439560439561
47,0.2967032967032967,0.989010989010989,0.989010989010989
48,0.9560439560439561,0.0,0.25274725274725274
49,0.978021978021978,0.13186813186813187,0.25274725274725274
50,0.7362637362637363,0.01098901098901099,0.9560439560439561
51,0.9230769230769231,0.0,0.25274725274725274
52,0.9230769230769231,0.0,0.6593406593406593
53,0.9230769230769231,0.0,0.25274725274725274
54,0.9560439560439561,0.08791208791208792,0.24175824175824176
55,0.8791208791208791,0.01098901098901099,0.9560439560439561
56,0.9560439560439561,0.0,0.25274725274725274
57,0.9340659340659341,0.0,0.25274725274725274
58,0.6813186813186813,0.8571428571428571,0.9560439560439561
59,0.7582417582417582,0.5164835164835165,0.978021978021978
60,0.8791208791208791,0.7692307692307693,0.9120879120879121
61,0.7252747252747253,0.8131868131868132,0.31868131868131866
62,0.967032967032967,0.7692307692307693,0.42857142857142855
63,0.8681318681318682,0.8681318681318682,0.3076923076923077
64,0.5604395604395604,0.5824175824175825,0.21978021978021978
65,0.6813186813186813,0.7032967032967034,0.8901098901098901
66,0.5824175824175825,0.8021978021978022,0.989010989010989
67,0.8571428571428571,0.978021978021978,0.978021978021978
68,0.8901098901098901,0.7032967032967034,0.978021978021978
69,0.8351648351648352,0.7252747252747253,0.8131868131868132
70,0.945054945054945,0.7692307692307693,0.25274725274725274
71,0.7362637362637363,0.8241758241758241,0.3516483516483517
72,0.6813186813186813,0.6153846153846154,0.24175824175824176
73,0.8571428571428571,0.7032967032967034,0.25274725274725274
74,0.6923076923076923,0.7802197802197802,0.2967032967032967
75,0.945054945054945,0.6153846153846154,0.989010989010989
76,0.989010989010989,0.989010989010989,0.989010989010989
77,0.8571428571428571,0.5934065934065934,0.945054945054945
78,0.5714285714285714,0.6043956043956044,0.9560439560439561
79,1.0,0.5604395604395604,0.9560439560439561
80,0.5604395604395604,0.6263736263736264,0.945054945054945
81,0.7472527472527473,0.7472527472527473,0.945054945054945
82,0.8901098901098901,0.9010989010989011,0.8901098901098901
83,0.978021978021978,0.8021978021978022,0.9340659340659341
84,0.967032967032967,0.7472527472527473,0.8901098901098901
85,0.945054945054945,0.9230769230769231,0.5714285714285714
86,0.7582417582417582,1.0,0.7252747252747253
87,0.8021978021978022,0.21978021978021978,0.6483516483516484
88,0.6263736263736264,0.46153846153846156,0.6593406593406593
89,0.7362637362637363,0.23076923076923078,0.9340659340659341
90,0.5604395604395604,0.6703296703296703,0.9230769230769231
91,0.8571428571428571,0.978021978021978,0.08791208791208792
92,0.945054945054945,0.6923076923076923,0.9340659340659341
93,0.9340659340659341,0.5164835164835165,0.2967032967032967
94,0.5934065934065934,0.7802197802197802,0.37362637362637363
95,0.8461538461538461,0.9340659340659341,0.967032967032967
96,0.9010989010989011,0.9230769230769231,0.27472527472527475
97,0.9340659340659341,0.6373626373626373,0.24175824175824176
98,0.8571428571428571,0.8131868131868132,0.27472527472527475
99,0.6813186813186813,0.7912087912087912,0.37362637362637363
100,0.9010989010989011,0.5824175824175825,0.23076923076923078
101,0.7582417582417582,0.7142857142857143,0.24175824175824176
102,0.8351648351648352,0.989010989010989,0.24175824175824176
103,0.6813186813186813,0.9010989010989011,0.25274725274725274
104,0.9230769230769231,1.0,0.23076923076923078
105,0.7472527472527473,0.6153846153846154,0.21978021978021978
106,0.7142857142857143,0.7912087912087912,0.24175824175824176
107,0.8241758241758241,0.6263736263736264,0.23076923076923078
108,0.5494505494505495,0.6263736263736264,0.27472527472527475
109,0.8791208791208791,0.6263736263736264,0.21978021978021978
110,0.8021978021978022,0.6703296703296703,0.38461538461538464
111,0.8131868131868132,0.6483516483516484,0.21978021978021978
112,0.7582417582417582,0.6373626373626373,0.21978021978021978
113,0.6593406593406593,0.6263736263736264,0.23076923076923078
114,0.6483516483516484,0.6263736263736264,0.21978021978021978
115,0.4835164835164835,0.6703296703296703,0.21978021978021978
116,0.7032967032967034,0.6703296703296703,0.23076923076923078
117,0.7142857142857143,0.7252747252747253,0.31868131868131866
118,0.8571428571428571,0.6153846153846154,0.24175824175824176
119,0.7252747252747253,0.6483516483516484,0.945054945054945
120,0.5494505494505495,0.5824175824175825,0.34065934065934067
121,0.8351648351648352,0.7032967032967034,0.3956043956043956
122,0.8901098901098901,0.989010989010989,0.989010989010989
123,1.0,0.978021978021978,0.34065934065934067
124,0.9120879120879121,0.7252747252747253,0.989010989010989
125,0.6373626373626373,0.9560439560439561,0.23076923076923078
